timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-10 14:00:00+00:00,300.0,-0.0787465577699217,0.5141143305292925,HOLD,0.0,0,0
2021-01-10 15:00:00+00:00,300.0,0.773014019456136,0.5191457687856874,HOLD,0.0,0,0
2021-01-10 16:00:00+00:00,300.0,0.5906693234828895,0.4998658010253092,HOLD,0.0,0,0
2021-01-10 17:00:00+00:00,300.0,-1.4359650954761152,0.7039331942333141,HOLD,0.0,0,0
2021-01-10 18:00:00+00:00,300.0,-1.180353132553486,0.5853767896941463,HOLD,0.0,0,0
2021-01-10 19:00:00+00:00,300.0,-1.477557048109564,0.5441089908319531,HOLD,0.0,0,0
2021-01-10 20:00:00+00:00,300.0,-0.750896212710154,0.686427391575782,HOLD,0.0,0,0
2021-01-10 21:00:00+00:00,300.0,0.3468886561069179,0.5619656990251555,HOLD,0.0,0,0
2021-01-10 22:00:00+00:00,300.0,0.9054348454721057,0.5158654697087032,HOLD,0.0,0,0
2021-01-10 23:00:00+00:00,300.0,0.3058565243933648,0.4958518597830672,HOLD,0.0,0,0
2021-01-11 00:00:00+00:00,300.0,-1.0886705432917565,0.5432714282839911,HOLD,0.0,0,0
2021-01-11 01:00:00+00:00,300.0,0.08640703851705867,0.4960761585449913,HOLD,0.0,0,0
2021-01-11 02:00:00+00:00,300.0,0.9709633495830589,0.5116647468862787,HOLD,0.0,0,0
2021-01-11 03:00:00+00:00,300.0,1.7796886723682601,0.5875254211159991,HOLD,0.0,0,0
2021-01-11 04:00:00+00:00,300.0,0.8744087265907403,0.5010820476147975,HOLD,0.0,0,0
2021-01-11 05:00:00+00:00,300.0,0.7240471431637313,0.48053071946113146,HOLD,0.0,0,0
2021-01-11 06:00:00+00:00,300.0,0.016530361039046478,0.585785576208326,HOLD,0.0,0,0
2021-01-11 07:00:00+00:00,300.0,-0.18130673771591335,0.5599948558373012,HOLD,0.0,0,0
2021-01-11 08:00:00+00:00,300.0,0.7519616629252637,0.50492764159119,HOLD,0.0,0,0
2021-01-11 09:00:00+00:00,300.0,0.4080118531113956,0.4703571326531277,HOLD,0.0,0,0
2021-01-11 10:00:00+00:00,300.0,0.667492614379556,0.4737513574714188,HOLD,0.0,0,0
2021-01-11 11:00:00+00:00,300.0,-1.5331844197340614,0.49255399358690194,HOLD,0.0,0,0
2021-01-11 12:00:00+00:00,300.0,1.568603866915215,0.5172709261530491,HOLD,0.0,0,0
2021-01-11 13:00:00+00:00,300.0,1.5109525006630258,0.5259966793323522,HOLD,0.0,0,0
2021-01-11 14:00:00+00:00,300.0,0.5202909057894318,0.634419672085589,HOLD,0.0,0,0
2021-01-11 15:00:00+00:00,300.0,0.9771981807898634,0.5056575011085113,HOLD,0.0,0,0
2021-01-11 16:00:00+00:00,300.0,1.453456826457404,0.5717412838317504,HOLD,0.0,0,0
2021-01-11 17:00:00+00:00,300.0,1.0963591313428558,0.5596231573495686,HOLD,0.0,0,0
2021-01-11 18:00:00+00:00,300.0,0.7516143320454517,0.4648893706005232,HOLD,0.0,0,0
2021-01-11 19:00:00+00:00,300.0,0.913967265105186,0.45942535078508967,HOLD,0.0,0,0
2021-01-11 20:00:00+00:00,300.0,1.2745074498036453,0.4787379267533067,HOLD,0.0,0,0
2021-01-11 21:00:00+00:00,300.0,0.9661525736581501,0.4839044158266277,HOLD,0.0,0,0
2021-01-11 22:00:00+00:00,300.0,-1.6714994045103186,0.4450608246744873,HOLD,0.0,0,0
2021-01-11 23:00:00+00:00,300.0,-1.050798018857015,0.5059402856126581,HOLD,0.0,0,0
2021-01-12 00:00:00+00:00,300.0,0.5684065746931697,0.4497946559658858,HOLD,0.0,0,0
2021-01-12 01:00:00+00:00,300.0,-0.20804739200291394,0.4395862377012622,HOLD,0.0,0,0
